skill,num,meansal,cumul,id
Problem Analysis,136,47075.91063829787,77.96401120024773,specialized
Process Equipment,136,42557.94,77.9997008368695,specialized
Procurement Planning,136,74960.34698795181,78.03539047349126,specialized
Sewing,135,27704.78313253012,78.07081768631434,specialized
Broadcast Industry Knowledge,134,48006.39473684211,78.10598247533872,specialized
Key Performance Metrics,134,53485.307692307695,78.14114726436311,specialized
Materials Control,134,50710.33571428571,78.17631205338749,specialized
Oil Changes,134,39417.55952380953,78.21147684241188,specialized
ISO Standards,133,46795.07407407407,78.24637920763759,specialized
Management Information System (MIS),133,64601.333333333336,78.28128157286328,specialized
Simulation,133,48135.7,78.31618393808898,specialized
Systems Development,133,78849.32142857143,78.35108630331467,specialized
CATIA,132,59507.15555555555,78.38572624474169,specialized
Intellectual Property,132,75493.9857142857,78.42036618616869,specialized
Nuclear Energy,132,52285.08,78.4550061275957,specialized
Report Maintenance,132,41984.613333333335,78.48964606902271,specialized
Variable Frequency Drives (VFDs),131,56092.33142857143,78.52402358665103,specialized
Commodities,130,70124.4074074074,78.55813868048065,specialized
Engineering Projects,130,60083.36571428571,78.59225377431028,specialized
Facebook,130,40778.472727272725,78.62636886813992,specialized
Receiving,130,46933.17857142857,78.66048396196955,specialized
Sales Goals,130,36298.333333333336,78.69459905579917,specialized
Supply Inventory,130,39238.14117647059,78.7287141496288,specialized
Traffic Maintenance,130,44492.271844660194,78.76282924345843,specialized
Break/Fix,129,48522.22222222222,78.79668191348937,specialized
C4ISR,129,48712.5,78.8305345835203,specialized
Geometric Dimensioning and Tolerancing (GD&T),129,45895.03333333333,78.86438725355126,specialized
Receiving Checks and Security Deposits,129,30483.108620689654,78.8982399235822,specialized
Claims Knowledge,128,57460.50731707317,78.93183016981445,specialized
Power Generation,128,52064.407692307694,78.9654204160467,specialized
Product Delivery,128,36890.166666666664,78.99901066227893,specialized
Automated Testing,127,64036.346153846156,79.0323384847125,specialized
Basic Tools,127,32826.666666666664,79.06566630714606,specialized
Information Security,127,67995.67391304347,79.09899412957962,specialized
Empower,126,36142,79.1320595282145,specialized
Merchandise Labeling,126,21605.333333333332,79.16512492684937,specialized
Surveys,126,51989.95849056604,79.19819032548423,specialized
Technical Services Marketing,126,64792.84102564103,79.23125572411911,specialized
Data Acquisition,125,63267.84705882353,79.2640586989553,specialized
Signal Reception Assessment,125,30926.25,79.29686167379147,specialized
Total productive maintenance,125,54526.545454545456,79.32966464862766,specialized
Facility Operation,124,51021.566666666666,79.36220519966514,specialized
Capital Expenditures,123,42843.75,79.39448332690395,specialized
Satisfaction Failure Correction,123,50710.57209302326,79.42676145414275,specialized
Storage Unit Management,123,68411.4827586207,79.45903958138156,specialized
Woodwork,123,33181.262068965516,79.49131770862036,specialized
Biology,122,44922.49189189189,79.52333341206047,specialized
Hazardous Material Handling,122,42713.092307692306,79.55534911550059,specialized
Legal Documentation,122,50908.18913043478,79.5873648189407,specialized
Network Operations & Service Management,122,80647.53846153847,79.61938052238081,specialized
Pneumatic Tools,122,36311.8,79.65139622582093,specialized
Salesforce,122,66603.42857142857,79.68341192926104,specialized
Servo Drives / Motors,122,54922.46666666667,79.71542763270115,specialized
Traffic Management,122,42554.537288135594,79.74744333614127,specialized
Ladder Logic,121,51836.21666666667,79.7791966157827,specialized
Deal Structuring,119,59115.46666666667,79.81042504782674,specialized
Network Testing,119,64588.71875,79.84165347987079,specialized
Statistical Reporting,119,47340.70983606557,79.87288191191483,specialized
Supplier Identification,119,65048.1,79.90411034395888,specialized
Plows,118,35816.45285714286,79.93507635220423,specialized
Software Testing,118,79844,79.96604236044958,specialized
Audiovisual,117,49389.611764705885,79.99674594489625,specialized
Business Solutions,117,78576,80.02744952934292,specialized
Export Compliance,117,54160,80.05815311378959,specialized
External Auditing,116,62682.51515151515,80.08859427443755,specialized
Professional Engineer,116,69172.8081081081,80.11903543508554,specialized
Category 5 (CAT5) Cable,115,48373.14375,80.14921417193483,specialized
Computer Networking,115,65240.63611111111,80.17939290878411,specialized
Domain Name System (DNS),115,63180.65,80.2095716456334,specialized
Exterior Painting,115,31167.6,80.23975038248268,specialized
Microsoft Active Directory,115,63053.90625,80.26992911933198,specialized
Peoplesoft,115,56096.58,80.30010785618126,specialized
Property Inspection,115,32498.064516129034,80.33028659303055,specialized
Vehicle Safety,115,32043.64285714286,80.36046532987983,specialized
Drawing Preparation,114,48746.653333333335,80.39038164293044,specialized
It Support,114,65940.4125,80.42029795598103,specialized
Software Engineering,114,94023.82608695653,80.45021426903163,specialized
Demolition,113,45016.485714285714,80.47986815828354,specialized
Food Service Experience,113,23118.742857142857,80.50952204753544,specialized
Design Software,112,46840.90434782609,80.53891351298867,specialized
Professional Services Marketing,112,60180.83714285714,80.56830497844189,specialized
Mechanical Design,111,59430.53333333333,80.597434020096415,specialized
Project Design,111,60038.18709677419,80.62656306175094,specialized
Due Diligence,110,70148.008,80.65542967960678,specialized
Market Trend,110,57255.8,80.68429629746262,specialized
Git,109,97269.65,80.71290049151978,specialized
Order Management,109,52369.58888888889,80.74150468557693,specialized
Splunk,109,92699.79166666667,80.77010887963408,specialized
Adobe Indesign,108,44550.55348837209,80.79845064989254,specialized
Fuel Systems,108,51783.69393939394,80.826792420151,specialized
Laboratory Testing,108,38255.353125,80.85513419040946,specialized
QC Processes,108,39392.975,80.88347596066792,specialized
Service Improvement,108,61634.65217391304,80.91181773092639,specialized
Stock Inventory,108,34880.752380952385,80.94015950118484,specialized
Electromechanical Systems,107,47152.42307692308,80.96823884764461,specialized
Process Management,107,45254.486666666664,80.99631819410439,specialized
Energy Conservation,106,46206.75714285714,81.02413511676546,specialized
Engineering Management,106,63395.142857142855,81.05195203942655,specialized
Outside Sales,106,42808.51320754717,81.07976896208763,specialized
Pricing Strategy,106,90764.34375,81.10758588474872,specialized
Procurement Management,106,80451.43636363637,81.1354028074098,specialized
Statistical Analysis,106,60138.52631578947,81.16321973007088,specialized
Statistics,106,60138.52631578947,81.19103665273197,specialized
Thermostats,106,35261.11041666667,81.21885357539304,specialized
Cash Handling,105,25951.96,81.24640807425544,specialized
Construction Industry Knowledge,105,45231.87,81.27396257311783,specialized
Firmware,105,50091.42857142857,81.30151707198023,specialized
Health and Safety Standards,105,36967.5,81.32907157084261,specialized
Signal Generators,105,51166.89230769231,81.35662606970502,specialized
Systems Management,105,54750.62162162162,81.3841805685674,specialized
Condensers,104,35953.73333333334,81.4114726436311,specialized
Disaster Recovery Planning,104,69111.26923076923,81.43876471869481,specialized
Environmental Regulations,104,48462.034375,81.46605679375851,specialized
Experimental Design,104,51853.90909090909,81.49334886882221,specialized
Plumbing Maintenance,104,39572.64571428572,81.52064094388592,specialized
Policy Development,104,68009.54285714286,81.54793301894962,specialized
Ammeters,103,43949.4,81.57496267021463,specialized
Business Communications,103,51759.92307692308,81.60199232147966,specialized
Employee Relations,103,55494.58823529412,81.62902197274467,specialized
Environmental Protection,103,47677.05757575758,81.65605162400968,specialized
Social Media,103,39252.497777777775,81.68308127527469,specialized
Audit Reports,102,85507.24444444444,81.70984850274101,specialized
Network Hardware,102,63132.53333333333,81.73661573020735,specialized
Door Installation,101,35046.71111111111,81.76312053387498,specialized
Fire Suppression,101,104952.75555555556,81.78962533754262,specialized
Internal Auditing,101,61444.84,81.81613014121025,specialized
Intrusion detection,101,55103.24705882353,81.84263494487789,specialized
Microscope,101,34750.99428571429,81.86913974854552,specialized
VMware,101,72865.54545454546,81.89564455221316,specialized
Contract Analysis,100,68600.52272727272,81.9218869320821,specialized
Design-Build,100,54399.62666666666,81.94812931195104,specialized
Power Saws,100,38158.48125,81.97437169181998,specialized
Automotive Industry Knowledge,99,47232.26956521739,82.00035164789024,specialized
Detection and Measurement Equipment,99,38275.81176470588,82.0263316039605,specialized
Maintenance Repairs,99,37941.63478260869,82.05231156003076,specialized
Materials Processing,99,44892.68275862069,82.07829151610102,specialized
National Electrical Code,99,51928.26666666667,82.10427147217126,specialized
Program Planning,99,81146.77272727272,82.13025142824152,specialized
Prototyping,99,83583.73684210527,82.15623138431178,specialized
Switchgear,99,54743.15294117647,82.18221134038204,specialized
Thought Leadership,99,71977.28571428571,82.2081912964523,specialized
Floor Plans,98,51728.3870967742,82.23390882872386,specialized
Invoice Payment,98,66152.59090909091,82.25962636099543,specialized
Network Security,98,76234.00357142858,82.285343893267,specialized
Current Good Manufacturing Practices (CGMP),97,44219.2,82.31079900173987,specialized
Heat Exchange,97,43545.67878787879,82.33625411021275,specialized
Legal Document Composition,97,50117.52926829268,82.36170921868562,specialized
Medical Terminology,97,37169.142857142855,82.3871643271585,specialized
Product Testing,97,37916.09756097561,82.41261943563138,specialized
Warehouse Inventory Maintenance,97,29230,82.43807454410425,specialized
Circuit Testing,96,46831.12727272727,82.46326722877845,specialized
Civil 3D,96,47279.51666666667,82.48845991345263,specialized
Cloud Computing,96,87260.4,82.51365259812682,specialized
Continuous Integration (CI),96,89517.8947368421,82.538845282801,specialized
Home Care,96,31390,82.5640379674752,specialized
Solenoids,96,53822.092307692306,82.58923065214938,specialized
Supplier Selection,96,59618.53684210526,82.61442333682356,specialized
Warehouse Management Systems,96,31598.206060606062,82.63961602149776,specialized
Design and Construction,95,61222.87272727273,82.66454628237325,specialized
Pipe Installation,95,39662.61212121212,82.68947654324876,specialized
Schematics Reading,95,54565.15555555555,82.71440680412425,specialized
Cycle Counting,94,34757.9,82.73907464120106,specialized
Dial Indicators,94,45033.606896551726,82.76374247827788,specialized
Hardware and Software Problem Diagnosis,94,49234.58888888889,82.78841031535468,specialized
Housing Industry Knowledge,94,39972.41379310345,82.81307815243149,specialized
Natural Gas,94,45603.294117647056,82.83774598950829,specialized
Network Support,94,53859.666666666664,82.86241382658511,specialized
Pavement Markings,94,47144.2507936508,82.88708166366192,specialized
Structural Welding,94,54728.990476190476,82.91174950073872,specialized
Transportation Systems,94,49837.51612903226,82.93641733781553,specialized
Database Administration,93,40755.878787878784,82.96082275109364,specialized
Direct Mail,93,27345.612903225807,82.98522816437178,specialized
Industrial Mechanic Experience,93,52936.8,83.0096335776499,specialized
Materials Testing,93,37776.01176470588,83.03403899092801,specialized
Network Infrastructure (Edge POE Devices),93,65480.294117647056,83.05844440420613,specialized
Phone Systems,93,38190.6129032258,83.08284981748425,specialized
Shipping,92,26385,83.10699280696367,specialized
Skid-Steer Loader,92,41823.8675,83.1311357964431,specialized
Electronic Schematics,91,50797.415384615386,83.15501636212385,specialized
Product and Equipment Pricing Information,91,81125.71794871795,83.17889692780459,specialized
Purchase Order Preparation,91,45882.752,83.20277749348533,specialized
